customer_id,customer_name,city,state,customer_status,order_id,order_value,product_name,product_category,order_date,order_status,promotion_applied,seller_id,seller_name,seller_city,seller_rating
CUST10551,Chakradev Barad,Thoothukudi,Uttar Pradesh,dormant,ORD100274,29512.63,Cricket Bat,Sports,2025-05-23 11:59:36,fulfilled,yes,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10679,Upasna Padmanabhan,Ahmednagar,Mizoram,inactive,ORD101147,7811.13,Gold Necklace,Jewelry,2024-11-07 04:18:39,fulfilled,yes,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10191,Tejas Kota,Hajipur,Manipur,dormant,ORD100308,22229.47,Badminton Racket,Sports,2025-07-04 18:37:23,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10221,Anjali Dash,Junagadh,Madhya Pradesh,new,ORD100233,1335.0,Doll,Toys & Games,2025-12-18 21:01:20,fulfilled,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10141,Chakradev Dave,Karnal,Uttar Pradesh,active,ORD101047,32690.37,Gold Necklace,Jewelry,2025-12-17 21:42:36,fulfilled,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10714,Gagan Borah,Mangalore,Uttar Pradesh,active,ORD100622,14226.79,Silver Earrings,Jewelry,2024-12-02 04:40:04,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10073,Bina Desai,Orai,Mizoram,new,ORD100643,37116.66,Fiction Novel,Books,2024-07-29 20:48:42,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10270,Ishita Kaul,Salem,Haryana,inactive,ORD100478,22548.43,Formal Shoes,Footwear,2025-10-12 17:36:10,fulfilled,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10704,Om Sant,Mehsana,Andhra Pradesh,inactive,ORD100471,32833.81,Sandals,Footwear,2025-03-13 19:21:22,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10507,Vrinda Ramachandran,Panvel,Rajasthan,dormant,ORD100925,42588.49,Exam Guide,Books,2025-01-14 13:16:54,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10019,Yuvraj Pingle,Guwahati,Andhra Pradesh,active,ORD101097,6568.57,Self Help Book,Books,2025-05-19 17:20:57,fulfilled,yes,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10645,Charvi Chadha,Bahraich,Madhya Pradesh,active,ORD100626,21434.77,Exam Guide,Books,2025-03-23 10:12:26,returned,yes,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10213,Dhriti Dalal,Farrukhabad,Bihar,dormant,ORD100394,18470.52,Screen Guard,Mobile Accessories,2024-10-09 16:57:34,fulfilled,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10795,Michael Patla,Haldia,Goa,inactive,ORD100636,33094.23,Tablet,Electronics,2024-05-24 06:50:07,fulfilled,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10457,Keya Kumar,Bidhannagar,Manipur,new,ORD100767,18682.23,Charger,Mobile Accessories,2025-03-24 23:04:01,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10765,Timothy Kar,Agartala,Rajasthan,dormant,ORD100532,21486.72,Power Bank,Mobile Accessories,2025-04-03 14:31:47,returned,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10509,Wahab Krishnamurthy,Bhagalpur,Goa,inactive,ORD100717,32029.56,Cookbook,Books,2025-03-24 22:13:43,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10015,Veer Subramaniam,Etawah,Odisha,new,ORD100666,11163.5,Formal Shoes,Footwear,2026-02-04 11:59:08,fulfilled,yes,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10181,Anusha Rao,Durg,Manipur,dormant,ORD100597,9063.22,Bed Sheet,Home & Kitchen,2026-02-04 15:15:46,fulfilled,no,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10660,Ayaan Pandey,Phusro,Gujarat,inactive,ORD100481,35144.6,T-Shirt,Fashion,2026-03-01 09:55:19,fulfilled,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10697,Abha Gara,Sonipat,Manipur,active,ORD101102,19148.64,Headphones,Electronics,2024-08-30 23:55:15,fulfilled,yes,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10309,Hemangini Bhatt,Coimbatore,Meghalaya,new,ORD100314,30933.31,Cookware Set,Home & Kitchen,2024-06-14 04:20:36,fulfilled,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10402,Vihaan Amble,Maheshtala,Maharashtra,inactive,ORD100728,5034.04,Smartphone,Electronics,2026-04-05 17:27:19,returned,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10768,Raksha Bassi,Bharatpur,Sikkim,inactive,ORD100209,3653.42,Puzzle,Toys & Games,2025-11-30 10:48:42,processing,yes,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10766,Ekta Dara,Pondicherry,Uttarakhand,new,ORD100933,14302.46,Bed Sheet,Home & Kitchen,2026-01-26 13:14:57,processing,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10353,Urishilla Bora,Dharmavaram,Assam,dormant,ORD100433,33924.66,T-Shirt,Fashion,2024-05-31 05:53:26,processing,yes,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10119,Urvashi Khosla,Dewas,West Bengal,inactive,ORD100328,21879.35,Cookbook,Books,2025-11-21 02:57:00,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10626,Darpan Dugar,Vijayanagaram,Meghalaya,dormant,ORD100260,35647.11,Formal Shoes,Footwear,2025-05-16 06:35:30,returned,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10054,Forum Bassi,Anantapur,Telangana,inactive,ORD101116,3187.44,Gold Necklace,Jewelry,2025-12-11 21:28:16,processing,yes,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10355,Jacob Merchant,Srikakulam,Haryana,active,ORD100306,35635.05,Saree,Fashion,2024-11-06 17:36:56,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10406,Nidra Khare,Jalgaon,Gujarat,inactive,ORD101066,9561.03,Perfume,Beauty,2024-06-11 01:12:20,fulfilled,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10462,Nidra Dani,Nagaon,Manipur,inactive,ORD100927,13270.92,Self Help Book,Books,2026-05-20 17:18:22,fulfilled,no,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10137,Hardik Kala,Ambarnath,Tamil Nadu,active,ORD101024,43166.93,Cricket Bat,Sports,2025-08-21 07:36:45,fulfilled,yes,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10316,Jasmit Rau,Ranchi,Madhya Pradesh,active,ORD100270,25506.39,Earphones,Mobile Accessories,2024-06-29 06:24:39,fulfilled,yes,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10321,Anita Devan,Tadepalligudem,Telangana,dormant,ORD100290,34344.58,Yoga Mat,Sports,2025-08-19 08:04:33,fulfilled,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10471,Lajita Munshi,Pudukkottai,Telangana,active,ORD100812,1011.09,Self Help Book,Books,2025-08-07 18:23:36,processing,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10153,Upkaar Virk,Hospet,Manipur,new,ORD100096,19303.14,Power Bank,Mobile Accessories,2025-01-06 11:49:35,returned,yes,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10058,Bahadurjit Barad,Arrah,Bihar,inactive,ORD100887,15727.24,Badminton Racket,Sports,2025-08-14 05:45:23,fulfilled,no,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10771,Praneel Setty,Malda,Assam,inactive,ORD100818,10966.12,Jacket,Fashion,2024-11-30 18:38:03,returned,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10406,Pallavi Malhotra,Delhi,Karnataka,inactive,ORD100031,30236.42,Yoga Mat,Sports,2026-01-09 11:28:00,fulfilled,no,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10700,Harrison Kashyap,Jhansi,Gujarat,dormant,ORD100762,33652.68,Power Bank,Mobile Accessories,2025-07-03 05:41:33,fulfilled,yes,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10261,Avni Deshpande,Kirari Suleman Nagar,Manipur,active,ORD100953,4522.55,Sandals,Footwear,2025-04-10 09:01:11,returned,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10712,Ladli Karpe,Jaunpur,Kerala,dormant,ORD100319,43416.45,Football,Sports,2024-09-18 00:26:04,processing,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10099,Yamini Sidhu,Nellore,Uttar Pradesh,inactive,ORD100298,1065.29,Remote Car,Toys & Games,2024-08-16 00:39:01,fulfilled,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10354,Balveer Kota,Bahraich,Mizoram,inactive,ORD100199,11637.42,Headphones,Electronics,2025-06-30 13:29:31,returned,yes,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10225,Chanakya Chokshi,Nashik,Tamil Nadu,dormant,ORD100560,20378.84,Silver Earrings,Jewelry,2024-08-18 11:14:28,fulfilled,yes,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10338,Finn Magar,Khandwa,Meghalaya,active,ORD100178,30646.41,Headphones,Electronics,2025-09-04 01:28:46,fulfilled,no,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10652,Fiyaz Saha,Satara,Odisha,new,ORD101131,26497.35,Board Game,Toys & Games,2025-12-03 22:51:56,returned,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10013,Reyansh Mutti,Jorhat,Tripura,new,ORD100088,25034.7,Bed Sheet,Home & Kitchen,2025-11-07 14:20:37,fulfilled,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10117,Bhavna Atwal,Bhubaneswar,Jharkhand,dormant,ORD100787,20690.91,Mixer Grinder,Home & Kitchen,2025-05-05 02:31:05,fulfilled,yes,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10546,Dayita Palan,Panvel,Haryana,new,ORD100724,14642.67,Hair Oil,Beauty,2026-02-04 13:36:09,returned,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10312,Nimrat Sathe,Ghaziabad,Punjab,inactive,ORD100826,22030.32,Earphones,Mobile Accessories,2024-05-25 15:17:33,lost_parcel,no,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10446,Gayathri Deep,Jamnagar,Goa,new,ORD100208,16013.5,Headphones,Electronics,2024-10-07 23:58:32,fulfilled,yes,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10245,Michael Mitter,Solapur,Sikkim,new,ORD101039,37870.53,Face Cream,Beauty,2025-12-25 07:47:01,returned,no,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10633,Quincy Mann,Bangalore,Jharkhand,dormant,ORD100296,10075.99,Silver Earrings,Jewelry,2025-08-04 16:20:20,fulfilled,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10218,Gautami Bhatti,Hubli–Dharwad,Andhra Pradesh,dormant,ORD100997,6082.65,Charger,Mobile Accessories,2025-04-03 13:39:43,fulfilled,yes,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10466,Advika Cheema,Tiruvottiyur,Goa,new,ORD100497,42780.82,Cricket Bat,Sports,2026-04-10 05:00:03,fulfilled,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10747,Dalbir Chopra,Karawal Nagar,Telangana,dormant,ORD100834,43641.34,Formal Shoes,Footwear,2025-11-06 10:12:31,fulfilled,yes,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10100,Yuvraj Mane,Barasat,Gujarat,active,ORD100429,13465.65,Running Shoes,Footwear,2025-06-26 16:18:20,fulfilled,no,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10717,Lakshmi Pingle,Amroha,Arunachal Pradesh,new,ORD100506,36274.22,Bed Sheet,Home & Kitchen,2024-12-11 00:57:18,returned,no,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10189,Bhavani Goel,Adoni,Kerala,inactive,ORD100830,25980.85,Silver Earrings,Jewelry,2026-05-14 00:48:17,fulfilled,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10724,Qadim Gupta,Kollam,Haryana,dormant,ORD100693,32411.07,T-Shirt,Fashion,2025-12-12 18:09:14,fulfilled,yes,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10391,Yoshita Khanna,Shivpuri,Gujarat,dormant,ORD100010,28346.47,Board Game,Toys & Games,2025-07-13 08:48:41,fulfilled,yes,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10251,Jackson Morar,Patna,Himachal Pradesh,active,ORD100847,18946.32,Bracelet,Jewelry,2025-04-06 23:51:01,fulfilled,no,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10121,Niharika Dara,Dhule,Manipur,dormant,ORD100462,16913.58,Sandals,Footwear,2025-01-15 00:02:05,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10482,David Seshadri,Tiruvottiyur,Tamil Nadu,active,ORD100198,3324.33,Charger,Mobile Accessories,2024-07-25 00:46:17,fulfilled,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10457,Wahab Magar,Imphal,Nagaland,inactive,ORD100059,27685.17,Earphones,Mobile Accessories,2024-07-22 02:50:20,returned,no,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10599,Dhriti Anne,Jabalpur,Andhra Pradesh,dormant,ORD100906,10941.27,Kurta,Fashion,2025-04-04 22:59:42,returned,yes,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10518,Oeshi Dewan,Asansol,Gujarat,inactive,ORD100996,33007.48,Remote Car,Toys & Games,2025-01-11 01:24:02,fulfilled,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10690,Manthan Varma,Khammam,Punjab,dormant,ORD100275,37616.36,Headphones,Electronics,2025-01-22 22:35:33,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10336,Vyanjana Som,Ujjain,Gujarat,dormant,ORD100808,947.34,Remote Car,Toys & Games,2024-11-12 06:47:53,fulfilled,yes,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10180,Hemang Sehgal,Muzaffarnagar,Telangana,inactive,ORD100907,42116.79,Lipstick,Beauty,2024-12-26 13:48:06,processing,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10515,Joshua Dyal,Anand,Arunachal Pradesh,inactive,ORD100657,14572.77,Formal Shoes,Footwear,2026-04-12 10:26:04,fulfilled,no,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10690,Urvashi Shere,Kanpur,Telangana,active,ORD100956,9733.97,Saree,Fashion,2025-04-18 01:19:05,fulfilled,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10063,Shivani Rajagopalan,Kamarhati,Goa,active,ORD100885,27876.82,Football,Sports,2025-04-15 11:05:01,fulfilled,yes,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10478,Anirudh Kunda,Jalgaon,Nagaland,new,ORD100220,5901.23,Cricket Bat,Sports,2026-05-20 19:50:40,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10756,Arin Narula,Siwan,Gujarat,dormant,ORD100788,3120.09,Perfume,Beauty,2024-10-25 19:53:42,fulfilled,yes,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10406,Owen Mane,Anantapur,Sikkim,active,ORD100711,34586.12,Kurta,Fashion,2025-06-21 00:08:17,returned,yes,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10424,Oliver Nazareth,Pudukkottai,Odisha,active,ORD100713,40174.9,Screen Guard,Mobile Accessories,2025-03-30 22:16:22,returned,no,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10743,Aayush Vora,Erode,Assam,dormant,ORD101112,7078.83,Face Cream,Beauty,2024-11-27 17:28:10,returned,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10130,Yamini Sharma,Sultan Pur Majra,Chhattisgarh,inactive,ORD101190,11879.29,Power Bank,Mobile Accessories,2026-03-24 10:36:50,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10178,Vasudha Dhaliwal,Gandhinagar,Odisha,new,ORD100789,14674.39,Face Cream,Beauty,2026-04-24 06:34:39,fulfilled,no,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10448,Geetika De,Tiruvottiyur,Sikkim,dormant,ORD100415,13788.2,Cookware Set,Home & Kitchen,2026-01-02 14:12:26,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10247,Nitara Rajagopal,Gandhidham,Telangana,inactive,ORD100898,23644.97,Badminton Racket,Sports,2025-09-27 18:00:56,returned,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10321,Chakradev Ghose,Rajkot,Bihar,dormant,ORD100934,40654.74,Exam Guide,Books,2024-12-19 06:30:17,lost_parcel,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10466,Yuvraj Dutta,Gangtok,Telangana,new,ORD100265,10094.27,Bed Sheet,Home & Kitchen,2025-01-18 10:11:28,fulfilled,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10500,Naveen Gour,Tadepalligudem,Uttarakhand,inactive,ORD100631,2971.01,Mixer Grinder,Home & Kitchen,2024-12-02 20:12:38,fulfilled,no,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10253,Idika Bhattacharyya,Dewas,West Bengal,new,ORD100247,24717.96,Cookbook,Books,2024-09-19 20:52:23,fulfilled,yes,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10082,Ira Rana,Dharmavaram,Gujarat,dormant,ORD100682,26956.92,Face Cream,Beauty,2025-06-26 16:11:09,fulfilled,no,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10265,Vedant Kapur,Rajpur Sonarpur,Telangana,inactive,ORD100558,40118.55,Mixer Grinder,Home & Kitchen,2024-06-06 13:15:19,fulfilled,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10171,Jeremiah Deshmukh,Jhansi,Bihar,active,ORD101136,20000.09,Sneakers,Footwear,2026-02-13 07:30:45,fulfilled,no,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10507,Indrajit Rajagopal,Kirari Suleman Nagar,Punjab,new,ORD100967,40211.5,Doll,Toys & Games,2024-06-21 06:42:55,fulfilled,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10334,Vasana Sarin,Fatehpur,Tamil Nadu,active,ORD101004,34346.8,Gold Necklace,Jewelry,2026-02-15 02:37:19,returned,no,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10430,Samesh Banerjee,Hapur,Chhattisgarh,dormant,ORD100984,40642.15,Tablet,Electronics,2025-03-06 04:24:02,lost_parcel,no,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10035,Bhavika Bhargava,Chapra,Haryana,active,ORD100294,8526.12,Charger,Mobile Accessories,2025-07-10 04:43:26,processing,yes,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10725,Orinder Majumdar,Asansol,Punjab,new,ORD100519,22227.12,Sandals,Footwear,2025-09-05 06:55:08,fulfilled,yes,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10479,Anya Vaidya,Bareilly,Arunachal Pradesh,active,ORD100770,40351.17,Water Bottle,Home & Kitchen,2025-05-13 02:40:39,fulfilled,no,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10250,Advaith Varughese,Guwahati,Haryana,new,ORD100083,4458.58,Perfume,Beauty,2025-11-30 19:55:37,fulfilled,no,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10164,Diya Mukherjee,Tinsukia,Meghalaya,new,ORD100231,13271.77,Doll,Toys & Games,2024-12-03 06:52:24,processing,no,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10105,Panini Chawla,Siwan,Uttarakhand,new,ORD100620,7100.23,Charger,Mobile Accessories,2025-11-17 08:50:20,fulfilled,no,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10607,Raghav Kalla,Dhule,West Bengal,dormant,ORD100333,17981.93,Formal Shoes,Footwear,2026-04-25 01:04:47,fulfilled,yes,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10514,Ayush Batra,Pimpri-Chinchwad,Jharkhand,new,ORD100129,9274.73,Screen Guard,Mobile Accessories,2025-02-22 23:00:12,returned,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10555,Kashish Sundaram,Mau,Goa,inactive,ORD101011,17375.27,T-Shirt,Fashion,2024-08-08 01:58:11,fulfilled,yes,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10237,Januja Thakkar,Mathura,West Bengal,dormant,ORD100644,43238.19,T-Shirt,Fashion,2026-02-05 23:45:31,fulfilled,yes,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10633,Siya Pillai,Maheshtala,Manipur,inactive,ORD100973,36364.46,Badminton Racket,Sports,2024-07-27 08:18:56,fulfilled,yes,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10586,Xiti Dora,Nagpur,Meghalaya,new,ORD100382,18906.09,Football,Sports,2024-08-09 17:42:13,fulfilled,yes,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10234,Varenya Shenoy,Ichalkaranji,Tripura,dormant,ORD100867,44164.14,Remote Car,Toys & Games,2025-02-15 07:25:31,fulfilled,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10112,Jagrati Tripathi,Tirunelveli,Uttarakhand,inactive,ORD100542,20206.95,Cookbook,Books,2025-10-13 07:35:19,fulfilled,yes,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10790,Jatin Chada,Tadipatri,Nagaland,new,ORD101193,13941.18,Kurta,Fashion,2025-08-11 14:07:47,returned,yes,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10239,Ladli Narang,Ghaziabad,Assam,dormant,ORD100874,15436.17,Running Shoes,Footwear,2024-11-05 13:20:23,returned,no,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10179,Shivani Prabhakar,Jorhat,Telangana,inactive,ORD100331,30567.81,Cookware Set,Home & Kitchen,2026-02-23 18:00:58,fulfilled,no,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10178,Krishna Sabharwal,Bally,West Bengal,inactive,ORD100409,34452.79,Perfume,Beauty,2025-10-11 23:33:19,fulfilled,no,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10502,Priya Prabhakar,Guna,Rajasthan,active,ORD100076,22915.95,Cricket Bat,Sports,2025-02-09 13:46:21,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10508,Yashoda Chauhan,Aligarh,Karnataka,new,ORD100868,5824.73,Saree,Fashion,2025-07-26 12:08:50,returned,yes,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10377,Watika Mangat,Medininagar,Uttar Pradesh,new,ORD100138,42789.77,Cricket Bat,Sports,2025-02-18 04:30:04,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10752,Chaaya Chatterjee,Warangal,Telangana,active,ORD100543,37927.99,Cookware Set,Home & Kitchen,2024-12-07 10:22:56,returned,yes,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10361,Praneel Prabhakar,Nizamabad,Jharkhand,new,ORD100673,33574.01,Headphones,Electronics,2025-08-12 04:57:37,fulfilled,yes,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10377,Gauri Mitter,Pimpri-Chinchwad,Rajasthan,inactive,ORD100920,36038.73,Face Cream,Beauty,2025-10-05 03:06:13,fulfilled,no,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10212,Vansha Ahuja,Bihar Sharif,Tripura,dormant,ORD100063,15089.73,Silver Earrings,Jewelry,2025-03-19 10:38:25,fulfilled,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10152,Gautam Merchant,Vijayanagaram,Goa,active,ORD100141,26510.91,Hair Oil,Beauty,2024-10-23 11:50:55,fulfilled,yes,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10120,Shravya Sachdev,Udaipur,West Bengal,new,ORD100716,25822.45,Remote Car,Toys & Games,2024-06-07 11:23:53,returned,no,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10536,Ekapad Rege,Kolhapur,Rajasthan,new,ORD100376,31656.73,Bed Sheet,Home & Kitchen,2025-01-10 17:58:19,fulfilled,yes,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10666,Kevin Chahal,Chinsurah,Manipur,inactive,ORD100363,3357.07,Sneakers,Footwear,2025-07-27 03:42:57,fulfilled,yes,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10679,Ranveer Krishna,Jalandhar,Rajasthan,inactive,ORD100139,8783.63,Jacket,Fashion,2025-10-04 13:25:29,fulfilled,yes,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10270,Ojasvi Shah,Bokaro,Manipur,dormant,ORD100884,21572.7,Mixer Grinder,Home & Kitchen,2025-06-20 04:56:41,fulfilled,no,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10387,Hemal Zachariah,Patna,Maharashtra,new,ORD101041,26177.95,T-Shirt,Fashion,2026-04-04 03:29:38,lost_parcel,yes,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10675,Ira Khosla,Gaya,Sikkim,new,ORD100224,22764.52,Cookware Set,Home & Kitchen,2025-10-21 13:11:28,returned,yes,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10800,Gagan Rama,Suryapet,Karnataka,dormant,ORD100514,878.56,Self Help Book,Books,2026-03-16 21:23:40,returned,no,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10773,Nathaniel Tara,Panchkula,Jharkhand,active,ORD100266,34153.33,Lipstick,Beauty,2025-06-10 20:24:59,fulfilled,no,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10475,Hemani Ravel,Barasat,Assam,dormant,ORD101169,29479.68,Board Game,Toys & Games,2024-06-18 05:56:11,fulfilled,no,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10713,Harrison Nayar,North Dumdum,Chhattisgarh,active,ORD100486,36055.29,Mixer Grinder,Home & Kitchen,2024-09-19 20:50:51,processing,yes,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10768,Garima Chandran,Berhampur,Gujarat,new,ORD100352,20503.48,Jacket,Fashion,2026-04-20 13:42:29,fulfilled,no,SELL1016,Balay LLC Retail,Agartala,3.8
